"Table below includes data from two queries, the first about journalists in Palestine and the other about journalists in Ukraine. ",,,,,,,
,,,,,,,
"Query 1: Journalists in Palestine -- Terms searched for: (""killed"" OR ""targeted"" OR ""injured"" OR ""hurt"") AND (""journalist"" OR ""journalists"") AND (""gaza"" OR ""israeli"" OR ""gazan"" OR ""palestinian"" OR ""israel"") AND (Station:CNN OR Station:MSNBC) AND PublicationDate>=10/7/2023 AND PublicationDate<=1/14/2024 23:59:59 UTC",,,,,,,
"Query 2: Journalists in Ukraine -- Terms searched for: (""killed"" OR ""targeted"" OR ""injured"" OR ""hurt"") AND (""journalist"" OR ""journalists"") AND (""ukraine"" OR ""ukrainian"" OR ""russian"" OR ""russia"") AND (Station:CNN OR Station:MSNBC) AND PublicationDate>=2/24/2022 AND PublicationDate<=6/3/2022 23:59:59 UTC ",,,,,,,
,,,,,,,
,,,,,,,
URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet,Reference
https://archive.org/details/MSNBCW_20240114_040000_Ayman#start/2476/end/2511,1/14/2024 4:41:31,MSNBC,Ayman,MSNBCW_20240114_040000_Ayman,https://archive.org/download/MSNBCW_20240114_040000_Ayman/MSNBCW_20240114_040000_Ayman.thumbs/MSNBCW_20240114_040000_Ayman_002428.jpg,"try dietary supplements from voltaren for healthy joints. israel's bombardment of. gaza has taken a record hollander in less covering this for. since october 7th, at least eight to journalists have been killed according to the committee to protect",Palestine
https://archive.org/details/MSNBCW_20240114_010000_Ayman#start/3296/end/3331,1/14/2024 1:55:11,MSNBC,Ayman,MSNBCW_20240114_010000_Ayman,https://archive.org/download/MSNBCW_20240114_010000_Ayman/MSNBCW_20240114_010000_Ayman.thumbs/MSNBCW_20240114_010000_Ayman_003268.jpg,"of journalists killed and world war ii. the severity of what is happening in gaza cannot be undermined, and we should not use -- the question why every not dan, why are we doing this and have not done anything in earlier instances. let me ask you, if i can,",Palestine
https://archive.org/details/MSNBCW_20240114_000000_Ayman#start/2519/end/2554,1/14/2024 0:42:14,MSNBC,Ayman,MSNBCW_20240114_000000_Ayman,https://archive.org/download/MSNBCW_20240114_000000_Ayman/MSNBCW_20240114_000000_Ayman.thumbs/MSNBCW_20240114_000000_Ayman_002517.jpg,"embodied the experience or resilience van wael al dahdouh, al jazeera's gaza bureau chief, who's 27 year old son also and al jazeera journalist and camera man in his phone pride was killed last week by an",Palestine
https://archive.org/details/MSNBCW_20240114_000000_Ayman#start/2486/end/2521,1/14/2024 0:41:41,MSNBC,Ayman,MSNBCW_20240114_000000_Ayman,https://archive.org/download/MSNBCW_20240114_000000_Ayman/MSNBCW_20240114_000000_Ayman.thumbs/MSNBCW_20240114_000000_Ayman_002487.jpg,"gaza has taken a record hollander in less covering this for. since october 7th, at least eight to journalists have been killed according to the committee to protect journalists. for context, say p.j. fat more journalist killed in the first week of the store that have ever been killed and a single",Palestine
https://archive.org/details/CNNW_20240112_060000_The_Source_With_Kaitlan_Collins#start/820/end/855,1/12/2024 6:13:55,CNN,The Source With Kaitlan Collins,CNNW_20240112_060000_The_Source_With_Kaitlan_Collins,https://archive.org/download/CNNW_20240112_060000_The_Source_With_Kaitlan_Collins/CNNW_20240112_060000_The_Source_With_Kaitlan_Collins.thumbs/CNNW_20240112_060000_The_Source_With_Kaitlan_Collins_000809.jpg,"their place that they are going to target we don't know, so some of the journalists killed, israel know there are journalists there because they're drones are all over the sky, and all the time. they know that there is a",Palestine
https://archive.org/details/MSNBCW_20240110_160000_Jose_Diaz-Balart_Reports#start/2282/end/2317,1/10/2024 16:38:17,MSNBC,Jose Diaz-Balart Reports,MSNBCW_20240110_160000_Jose_Diaz-Balart_Reports,https://archive.org/download/MSNBCW_20240110_160000_Jose_Diaz-Balart_Reports/MSNBCW_20240110_160000_Jose_Diaz-Balart_Reports.thumbs/MSNBCW_20240110_160000_Jose_Diaz-Balart_Reports_002277.jpg,"secretary blinken will be back in tel aviv later today. andrea mitchell sat down for an exclusive interview with blinken and is joining us with more now. andrea, the committee to protect journalists calculates 79 media workers have been killed so far",Palestine
https://archive.org/details/MSNBCW_20240109_210000_Deadline_White_House#start/6809/end/6844,1/9/2024 22:53:44,MSNBC,Deadline White House,MSNBCW_20240109_210000_Deadline_White_House,https://archive.org/download/MSNBCW_20240109_210000_Deadline_White_House/MSNBCW_20240109_210000_Deadline_White_House.thumbs/MSNBCW_20240109_210000_Deadline_White_House_006807.jpg,"journalists received threats from the israeli army, were smeared by israeli supporters, and later they were killed or the families were killed. we need to see serious accountability and federal investigation in those cases.",Palestine
https://archive.org/details/MSNBCW_20240109_210000_Deadline_White_House#start/6682/end/6717,1/9/2024 22:51:37,MSNBC,Deadline White House,MSNBCW_20240109_210000_Deadline_White_House,https://archive.org/download/MSNBCW_20240109_210000_Deadline_White_House/MSNBCW_20240109_210000_Deadline_White_House.thumbs/MSNBCW_20240109_210000_Deadline_White_House_006659.jpg,"israeli army. what we see is the most dangerous and the most risky environment we have seen for journalists. that's also the most deadly, and this is because the israeli army have killed more journalists in ten weeks than any other army or",Palestine
https://archive.org/details/MSNBCW_20240109_210000_Deadline_White_House#start/6635/end/6670,1/9/2024 22:50:50,MSNBC,Deadline White House,MSNBCW_20240109_210000_Deadline_White_House,https://archive.org/download/MSNBCW_20240109_210000_Deadline_White_House/MSNBCW_20240109_210000_Deadline_White_House.thumbs/MSNBCW_20240109_210000_Deadline_White_House_006629.jpg,"insignia. 18 out of the 20 before this war were palestinian. we see this time around, 70 out of the 77, we've counted are palestinian journalists who have been killed in gaza. so what we see is a deadly",Palestine
https://archive.org/details/MSNBCW_20240109_210000_Deadline_White_House#start/6603/end/6638,1/9/2024 22:50:18,MSNBC,Deadline White House,MSNBCW_20240109_210000_Deadline_White_House,https://archive.org/download/MSNBCW_20240109_210000_Deadline_White_House/MSNBCW_20240109_210000_Deadline_White_House.thumbs/MSNBCW_20240109_210000_Deadline_White_House_006598.jpg,"we counted at least 20 cases of journalists who had been killed by israeli fire over 21 years. 2/3 of them, 13 out of the 20 were killed in gaza in past gaza wars, and also israeli",Palestine
https://archive.org/details/MSNBCW_20240109_210000_Deadline_White_House#start/6517/end/6552,1/9/2024 22:48:52,MSNBC,Deadline White House,MSNBCW_20240109_210000_Deadline_White_House,https://archive.org/download/MSNBCW_20240109_210000_Deadline_White_House/MSNBCW_20240109_210000_Deadline_White_House.thumbs/MSNBCW_20240109_210000_Deadline_White_House_006509.jpg,"years in just matter of months. by one estimate, 1 out of every 10 journalists in the gaza strip has already been killed, end quote. a snapshot of this crisis is embodied by the story of al jazeera ra's bureau chief, in",Palestine
https://archive.org/details/MSNBCW_20240109_210000_Deadline_White_House#start/4760/end/4795,1/9/2024 22:19:35,MSNBC,Deadline White House,MSNBCW_20240109_210000_Deadline_White_House,https://archive.org/download/MSNBCW_20240109_210000_Deadline_White_House/MSNBCW_20240109_210000_Deadline_White_House.thumbs/MSNBCW_20240109_210000_Deadline_White_House_004737.jpg,insurrectionist and should be disqualified from the ballot. and a disturbing trend in the israel-hamas war where journalists in gaza are being killed at an alarming rate. we'll talk to someone working to protect reporters on the ground in that war. 'deadline: white house' continues after a quick break.,Palestine
https://archive.org/details/CNNW_20240109_180000_CNN_News_Central#start/2526/end/2561,1/9/2024 18:42:21,CNN,CNN News Central,CNNW_20240109_180000_CNN_News_Central,https://archive.org/download/CNNW_20240109_180000_CNN_News_Central/CNNW_20240109_180000_CNN_News_Central.thumbs/CNNW_20240109_180000_CNN_News_Central_002518.jpg,"i can't even begin to fully imagine it. what he has gone through. as i said, again, the other day, to the journalists who have lost their lives, who have been injured in gaza, we feel very strongly for them as well.",Palestine
https://archive.org/details/MSNBCW_20240109_180000_Chris_Jansing_Reports#start/2384/end/2419,1/9/2024 18:39:59,MSNBC,Chris Jansing Reports,MSNBCW_20240109_180000_Chris_Jansing_Reports,https://archive.org/download/MSNBCW_20240109_180000_Chris_Jansing_Reports/MSNBCW_20240109_180000_Chris_Jansing_Reports.thumbs/MSNBCW_20240109_180000_Chris_Jansing_Reports_002367.jpg,110 palestinian journalists were killed so far by israeli army in gaza during the war. more than 20000 civilians were killed and tens of thousands were injured and hundreds of thousands were displaced from,Palestine
https://archive.org/details/CNNW_20240109_180000_CNN_News_Central#start/2378/end/2413,1/9/2024 18:39:53,CNN,CNN News Central,CNNW_20240109_180000_CNN_News_Central,https://archive.org/download/CNNW_20240109_180000_CNN_News_Central/CNNW_20240109_180000_CNN_News_Central.thumbs/CNNW_20240109_180000_CNN_News_Central_002368.jpg,"lost his eldest son, hamza, who was a journalist in the al jazeera media network and was killed in an israeli airstrike that hit a civilian car in rafah. 110 for journalists have been killed so far by the israeli",Palestine
https://archive.org/details/MSNBCW_20240109_180000_Chris_Jansing_Reports#start/2369/end/2404,1/9/2024 18:39:44,MSNBC,Chris Jansing Reports,MSNBCW_20240109_180000_Chris_Jansing_Reports,https://archive.org/download/MSNBCW_20240109_180000_Chris_Jansing_Reports/MSNBCW_20240109_180000_Chris_Jansing_Reports.thumbs/MSNBCW_20240109_180000_Chris_Jansing_Reports_002367.jpg,"october. two days ago or three days ago -- his oldest son hamza, a journalist and was killed in an israeli air strike that hit a civilian car in rafah.",Palestine
https://archive.org/details/MSNBCW_20240109_000000_The_ReidOut#start/3135/end/3170,1/9/2024 0:52:30,MSNBC,The ReidOut,MSNBCW_20240109_000000_The_ReidOut,https://archive.org/download/MSNBCW_20240109_000000_The_ReidOut/MSNBCW_20240109_000000_The_ReidOut.thumbs/MSNBCW_20240109_000000_The_ReidOut_003118.jpg,"to see what's happening in gaza because of people like wael, because of people like hamza, because of people like mustafa, and the 79 other journalists that have been killed throughout this war. yes, as our dear friend, mehdi hasan, i'm very sad to",Palestine
https://archive.org/details/MSNBCW_20240109_000000_The_ReidOut#start/2995/end/3030,1/9/2024 0:50:10,MSNBC,The ReidOut,MSNBCW_20240109_000000_The_ReidOut,https://archive.org/download/MSNBCW_20240109_000000_The_ReidOut/MSNBCW_20240109_000000_The_ReidOut.thumbs/MSNBCW_20240109_000000_The_ReidOut_002997.jpg,"tragically, one of those journalists includes a 27-year-old palestinian journalist and camera operator for al jazeera. he was the son of al jazeera's gaza bureau chief. he was killed alongside a",Palestine
https://archive.org/details/MSNBCW_20240109_000000_The_ReidOut#start/2644/end/2679,1/9/2024 0:44:19,MSNBC,The ReidOut,MSNBCW_20240109_000000_The_ReidOut,https://archive.org/download/MSNBCW_20240109_000000_The_ReidOut/MSNBCW_20240109_000000_The_ReidOut.thumbs/MSNBCW_20240109_000000_The_ReidOut_002637.jpg,"just say the honest history. thank you both very much. coming up, the son of an al jazeera bureau chief becomes the latest journalist killed in gaza. ready for me",Palestine
https://archive.org/details/CNNW_20240108_210000_The_Lead_With_Jake_Tapper#start/2575/end/2610,1/8/2024 21:43:10,CNN,The Lead With Jake Tapper,CNNW_20240108_210000_The_Lead_With_Jake_Tapper,https://archive.org/download/CNNW_20240108_210000_The_Lead_With_Jake_Tapper/CNNW_20240108_210000_The_Lead_With_Jake_Tapper.thumbs/CNNW_20240108_210000_The_Lead_With_Jake_Tapper_002549.jpg,"reporter: a final painful goodbye but not the first for this reporter. his eldest son, a fellow journalist, killed in an israeli airstrike on sunday.",Palestine
https://archive.org/details/CNNW_20240108_210000_The_Lead_With_Jake_Tapper#start/2542/end/2577,1/8/2024 21:42:37,CNN,The Lead With Jake Tapper,CNNW_20240108_210000_The_Lead_With_Jake_Tapper,https://archive.org/download/CNNW_20240108_210000_The_Lead_With_Jake_Tapper/CNNW_20240108_210000_The_Lead_With_Jake_Tapper.thumbs/CNNW_20240108_210000_The_Lead_With_Jake_Tapper_002339.jpg,"gaza grows more dire every day. the latest casualties include journalists trying to shed light on what is happening. in the months since october 7, there have been many journalists killed.",Palestine
https://archive.org/details/CNNW_20240108_070000_CNN_Newsroom_Live#start/1921/end/1956,1/8/2024 7:32:16,CNN,CNN Newsroom Live,CNNW_20240108_070000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20240108_070000_CNN_Newsroom_Live/CNNW_20240108_070000_CNN_Newsroom_Live.thumbs/CNNW_20240108_070000_CNN_Newsroom_Live_001918.jpg,"but they have said in the past that they do not target journalists and they take precautions to try to avoid civilian casualties. now, the committee to protect journalists says that more journalists have been killed in the first ten weeks of the israel hamas war than have ever",Palestine
https://archive.org/details/MSNBCW_20240108_040000_The_Mehdi_Hasan_Show#start/1772/end/1807,1/8/2024 4:29:47,MSNBC,The Mehdi Hasan Show,MSNBCW_20240108_040000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20240108_040000_The_Mehdi_Hasan_Show/MSNBCW_20240108_040000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20240108_040000_The_Mehdi_Hasan_Show_001768.jpg,"especially when you can't even say goodbye because they were in rafah. it is a long way. crowded way, and and it just so dangerous. from where i am sitting, motaz, it looks like there is a war on journalists in gaza. a record number of journalists have been killed in this",Palestine
https://archive.org/details/MSNBCW_20240108_040000_The_Mehdi_Hasan_Show#start/1648/end/1683,1/8/2024 4:27:43,MSNBC,The Mehdi Hasan Show,MSNBCW_20240108_040000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20240108_040000_The_Mehdi_Hasan_Show/MSNBCW_20240108_040000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20240108_040000_The_Mehdi_Hasan_Show_001648.jpg,"chief, while outdo, who was injured recently and last multiple family members. another journalist killed today in the israeli air strike. what's your reaction to that news? more and more journalists are being killed, i believe you knew them well. you posted earlier today about a picture of you at hamza's wedding last year.",Palestine
https://archive.org/details/MSNBCW_20240108_040000_The_Mehdi_Hasan_Show#start/1631/end/1666,1/8/2024 4:27:26,MSNBC,The Mehdi Hasan Show,MSNBCW_20240108_040000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20240108_040000_The_Mehdi_Hasan_Show/MSNBCW_20240108_040000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20240108_040000_The_Mehdi_Hasan_Show_001618.jpg,i will start with the tragic news out of gaza today. as the journalist hamza dahdouh was killed by an israeli missile strike. the son of al jazeera bureau,Palestine
https://archive.org/details/MSNBCW_20240108_040000_The_Mehdi_Hasan_Show#start/1555/end/1590,1/8/2024 4:26:10,MSNBC,The Mehdi Hasan Show,MSNBCW_20240108_040000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20240108_040000_The_Mehdi_Hasan_Show/MSNBCW_20240108_040000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20240108_040000_The_Mehdi_Hasan_Show_001528.jpg,"could really consider the finance minister and national security minister--ethnic clnsg is a war crime. israel continues to deny that they are committing war crimes in gaza, even if journalists on the ground continue to document those rights groups, even they have said it could amount to war crimes. those journalis themselves keep getting killed. at least 72 palestinian journalists have lost their lives since october 7th. 79 in total. that's more journalists killed",Palestine
https://archive.org/details/MSNBCW_20240108_010000_The_Mehdi_Hasan_Show#start/1788/end/1823,1/8/2024 1:30:03,MSNBC,The Mehdi Hasan Show,MSNBCW_20240108_010000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20240108_010000_The_Mehdi_Hasan_Show/MSNBCW_20240108_010000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20240108_010000_The_Mehdi_Hasan_Show_001768.jpg,"motaz, it looks like there is a war and journalists in gaza. a record number of journalists have been killed in this conflict so far. how hard is it for you as a photojournalist to survive? to stay alive as you do what you do on a daily basis? you have lost colleagues, lost",Palestine
https://archive.org/details/MSNBCW_20240108_010000_The_Mehdi_Hasan_Show#start/1655/end/1690,1/8/2024 1:27:50,MSNBC,The Mehdi Hasan Show,MSNBCW_20240108_010000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20240108_010000_The_Mehdi_Hasan_Show/MSNBCW_20240108_010000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20240108_010000_The_Mehdi_Hasan_Show_001647.jpg,"family members. another journalist killed today in the israeli air strike. what's your reaction to that news? more and more journalists are being killed, i believe you knew them well. you posted earlier today about a picture of you at hamza's wedding last year.",Palestine
https://archive.org/details/MSNBCW_20240108_010000_The_Mehdi_Hasan_Show#start/1639/end/1674,1/8/2024 1:27:34,MSNBC,The Mehdi Hasan Show,MSNBCW_20240108_010000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20240108_010000_The_Mehdi_Hasan_Show/MSNBCW_20240108_010000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20240108_010000_The_Mehdi_Hasan_Show_001617.jpg,"do interviews like this. i will start with the tragic news out of gaza today. as the journalist hamza l had two was killed by an israeli missile strike. the son of algae is yours bureau chief, who was injured recently and last multiple",Palestine
https://archive.org/details/MSNBCW_20240108_010000_The_Mehdi_Hasan_Show#start/1592/end/1627,1/8/2024 1:26:47,MSNBC,The Mehdi Hasan Show,MSNBCW_20240108_010000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20240108_010000_The_Mehdi_Hasan_Show/MSNBCW_20240108_010000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20240108_010000_The_Mehdi_Hasan_Show_001587.jpg,"already lost his wife, two of the children, and the grandson of this war that has been injured himself from an israeli airstrike. let's be clear, without those brave palestinian journalists on the ground, there will be no buddy to tell the rest of the world to tell all of us about",Palestine
https://archive.org/details/MSNBCW_20240108_010000_The_Mehdi_Hasan_Show#start/1560/end/1595,1/8/2024 1:26:15,MSNBC,The Mehdi Hasan Show,MSNBCW_20240108_010000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20240108_010000_The_Mehdi_Hasan_Show/MSNBCW_20240108_010000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20240108_010000_The_Mehdi_Hasan_Show_001557.jpg,war crimes. those journalists themselves keep getting killed. at least 72 palestinian journalists have lost their lives since october 7th. 79 in total. that's more journalists killed in this conflict than in any conflict for over three,Palestine
https://archive.org/details/CNNW_20240107_220000_CNN_Newsroom_With_Jim_Acosta#start/3077/end/3112,1/7/2024 22:51:32,CNN,CNN Newsroom With Jim Acosta,CNNW_20240107_220000_CNN_Newsroom_With_Jim_Acosta,https://archive.org/download/CNNW_20240107_220000_CNN_Newsroom_With_Jim_Acosta/CNNW_20240107_220000_CNN_Newsroom_With_Jim_Acosta.thumbs/CNNW_20240107_220000_CNN_Newsroom_With_Jim_Acosta_003058.jpg,"and a grandchild were killed in another strike. he, himself, was injured just last month in an airstrike, and he said today at the funeral of his son that he hopes that his son's blood will be the last of journalists killed in gaza.",Palestine
https://archive.org/details/CNNW_20240103_080000_Laura_Coates_Live#start/298/end/333,1/3/2024 8:05:13,CNN,Laura Coates Live,CNNW_20240103_080000_Laura_Coates_Live,https://archive.org/download/CNNW_20240103_080000_Laura_Coates_Live/CNNW_20240103_080000_Laura_Coates_Live.thumbs/CNNW_20240103_080000_Laura_Coates_Live_000297.jpg,"of fire on the southern border of lebanon. israel carrying out air strikes on lebanese villages. some civilians have been killed, including journalists who were reporting by the border. in return, hezbollah has targeted what they described as",Palestine
https://archive.org/details/CNNW_20240103_070000_CNN_NewsNight_With_Abby_Phillip#start/738/end/773,1/3/2024 7:12:33,CNN,CNN NewsNight With Abby Phillip,CNNW_20240103_070000_CNN_NewsNight_With_Abby_Phillip,https://archive.org/download/CNNW_20240103_070000_CNN_NewsNight_With_Abby_Phillip/CNNW_20240103_070000_CNN_NewsNight_With_Abby_Phillip.thumbs/CNNW_20240103_070000_CNN_NewsNight_With_Abby_Phillip_000719.jpg,"to salami -- and israeli journalists and filmmaker and the author of getting to know hamas in gaza. appreciate you joining us. thank you very much. thank you for having me. first of all, what is your reaction to this targeted attack on a senior hamas leader",Palestine
https://archive.org/details/CNNW_20240102_210000_The_Lead_With_Jake_Tapper#start/2824/end/2859,1/2/2024 21:47:19,CNN,The Lead With Jake Tapper,CNNW_20240102_210000_The_Lead_With_Jake_Tapper,https://archive.org/download/CNNW_20240102_210000_The_Lead_With_Jake_Tapper/CNNW_20240102_210000_The_Lead_With_Jake_Tapper.thumbs/CNNW_20240102_210000_The_Lead_With_Jake_Tapper_002818.jpg,"villages on the southern border region. we have seen civilians killed as well, as well as journalists. they been targeting israeli positions and we are expecting to achieve that with hezbollah",Palestine
https://archive.org/details/CNNW_20231224_200000_CNN_Newsroom_With_Fredricka_Whitfield#start/1288/end/1323,12/24/2023 20:21:43,CNN,CNN Newsroom With Fredricka Whitfield,CNNW_20231224_200000_CNN_Newsroom_With_Fredricka_Whitfield,https://archive.org/download/CNNW_20231224_200000_CNN_Newsroom_With_Fredricka_Whitfield/CNNW_20231224_200000_CNN_Newsroom_With_Fredricka_Whitfield.thumbs/CNNW_20231224_200000_CNN_Newsroom_With_Fredricka_Whitfield_001288.jpg,"injured that we know of, but, again, information could be slow going. a lot of times people have to climb upon a roof just to get an internet signal to feed back video like this. our journalists on the ground in gaza work so hard to record",Palestine
https://archive.org/details/MSNBCW_20231223_150000_Velshi#start/2103/end/2138,12/23/2023 15:35:18,MSNBC,Velshi,MSNBCW_20231223_150000_Velshi,https://archive.org/download/MSNBCW_20231223_150000_Velshi/MSNBCW_20231223_150000_Velshi.thumbs/MSNBCW_20231223_150000_Velshi_002098.jpg,"240 palestinian prisoners, currently about 130 people remain held by hamas in gaza. separately, the press does not have the freedom to move around in gaza. in fact, the committee to protect journalist says that border reporters have been killed in the first ten weeks of the israel gaza war than",Palestine
